RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_ADJUSTED,CURRENT_FIX_BLINK_AROUND,CURRENT_FIX_BUTTON_0_PRESS,CURRENT_FIX_BUTTON_1_PRESS,CURRENT_FIX_BUTTON_2_PRESS,CURRENT_FIX_BUTTON_3_PRESS,CURRENT_FIX_BUTTON_4_PRESS,CURRENT_FIX_BUTTON_5_PRESS,CURRENT_FIX_BUTTON_6_PRESS,CURRENT_FIX_BUTTON_7_PRESS,CURRENT_FIX_BUTTON_8_PRESS,CURRENT_FIX_DURATION,CURRENT_FIX_END,CURRENT_FIX_END_OTHER,CURRENT_FIX_INDEX,CURRENT_FIX_INPUT_EVENTS,CURRENT_FIX_INTEREST_AREAS,CURRENT_FIX_INTEREST_AREA_DATA,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_GROUP,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_PIXEL_AREA,CURRENT_FIX_INTEREST_AREA_RUN_ID,CURRENT_FIX_INTEREST_AREA_X_OFFSET,CURRENT_FIX_INTEREST_AREA_Y_OFFSET,CURRENT_FIX_IS_RT_END,CURRENT_FIX_LABEL,CURRENT_FIX_MSG_COUNT,CURRENT_FIX_MSG_LIST_TEXT,CURRENT_FIX_MSG_LIST_TIME,CURRENT_FIX_MSG_TEXT_1,CURRENT_FIX_MSG_TIME_1,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,CURRENT_FIX_PUPIL,CURRENT_FIX_REFIX_INTEREST_AREA,CURRENT_FIX_REFIX_PREV_INTEREST_AREA,CURRENT_FIX_RUN_DWELL_TIME,CURRENT_FIX_RUN_INDEX,CURRENT_FIX_RUN_SIZE,CURRENT_FIX_START,CURRENT_FIX_START_OTHER,CURRENT_FIX_TRIAL_SPAN,CURRENT_FIX_X,CURRENT_FIX_X_OTHER,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_OTHER,CURRENT_FIX_Y_RESOLUTION,DATA_FILE,EYE_USED,GROUPING_VARIABLES,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,LAST_BUTTON_PRESSED,LAST_BUTTON_PRESSED_TIME,LAST_BUTTON_RELEASED,LAST_BUTTON_RELEASED_TIME,LAST_BUTTON_TIME,NEXT_FIX_ANGLE,NEXT_FIX_BLINK_AROUND,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_DURATION,NEXT_FIX_END,NEXT_FIX_END_OTHER,NEXT_FIX_INPUT_EVENTS,NEXT_FIX_INTEREST_AREAS,NEXT_FIX_INTEREST_AREA_DATA,NEXT_FIX_INTEREST_AREA_DWELL_TIME,NEXT_FIX_INTEREST_AREA_FIX_COUNT,NEXT_FIX_INTEREST_AREA_GROUP,NEXT_FIX_INTEREST_AREA_ID,NEXT_FIX_INTEREST_AREA_INDEX,NEXT_FIX_INTEREST_AREA_LABEL,NEXT_FIX_INTEREST_AREA_PIXEL_AREA,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_IS_RT_END,NEXT_FIX_LABEL,NEXT_FIX_MSG_COUNT,NEXT_FIX_MSG_LIST_TEXT,NEXT_FIX_MSG_LIST_TIME,NEXT_FIX_MSG_TEXT_1,NEXT_FIX_MSG_TIME_1,NEXT_FIX_NEAREST_INTEREST_AREA,NEXT_FIX_NEAREST_INTEREST_AREA_DISTANCE,NEXT_FIX_NEAREST_INTEREST_AREA_LABEL,NEXT_FIX_PUPIL,NEXT_FIX_RUN_DWELL_TIME,NEXT_FIX_RUN_INDEX,NEXT_FIX_RUN_SIZE,NEXT_FIX_START,NEXT_FIX_START_OTHER,NEXT_FIX_TRIAL_SPAN,NEXT_FIX_X,NEXT_FIX_X_OTHER,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_OTHER,NEXT_FIX_Y_RESOLUTION,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_BLINK_DURATION,NEXT_SAC_BLINK_END,NEXT_SAC_BLINK_START,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_INTEREST_AREAS,NEXT_SAC_END_INTEREST_AREA_ID,NEXT_SAC_END_INTEREST_AREA_INDEX,NEXT_SAC_END_INTEREST_AREA_LABEL,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_X_RESOLUTION,NEXT_SAC_END_Y,NEXT_SAC_END_Y_RESOLUTION,NEXT_SAC_INDEX,NEXT_SAC_INPUT_EVENTS,NEXT_SAC_IS_RT_END,NEXT_SAC_LABEL,NEXT_SAC_MSG_COUNT,NEXT_SAC_MSG_LIST_TEXT,NEXT_SAC_MSG_LIST_TIME,NEXT_SAC_MSG_TEXT_1,NEXT_SAC_MSG_TIME_1,NEXT_SAC_NEAREST_END_INTEREST_AREA,NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL,NEXT_SAC_NEAREST_START_INTEREST_AREA,NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_START_INTEREST_AREAS,NEXT_SAC_START_INTEREST_AREA_ID,NEXT_SAC_START_INTEREST_AREA_INDEX,NEXT_SAC_START_INTEREST_AREA_LABEL,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_X_RESOLUTION,NEXT_SAC_START_Y,NEXT_SAC_START_Y_RESOLUTION,PREVIOUS_FIX_ANGLE,PREVIOUS_FIX_BLINK_AROUND,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_END,PREVIOUS_FIX_END_OTHER,PREVIOUS_FIX_INPUT_EVENTS,PREVIOUS_FIX_INTEREST_AREAS,PREVIOUS_FIX_INTEREST_AREA_DATA,PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME,PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT,PREVIOUS_FIX_INTEREST_AREA_GROUP,PREVIOUS_FIX_INTEREST_AREA_ID,PREVIOUS_FIX_INTEREST_AREA_INDEX,PREVIOUS_FIX_INTEREST_AREA_LABEL,PREVIOUS_FIX_INTEREST_AREA_PIXEL_AREA,PREVIOUS_FIX_INTEREST_AREA_RUN_ID,PREVIOUS_FIX_IS_RT_END,PREVIOUS_FIX_LABEL,PREVIOUS_FIX_MSG_COUNT,PREVIOUS_FIX_MSG_LIST_TEXT,PREVIOUS_FIX_MSG_LIST_TIME,PREVIOUS_FIX_MSG_TEXT_1,PREVIOUS_FIX_MSG_TIME_1,PREVIOUS_FIX_NEAREST_INTEREST_AREA,PREVIOUS_FIX_NEAREST_INTEREST_AREA_DISTANCE,PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL,PREVIOUS_FIX_PUPIL,PREVIOUS_FIX_RUN_DWELL_TIME,PREVIOUS_FIX_RUN_INDEX,PREVIOUS_FIX_RUN_SIZE,PREVIOUS_FIX_START,PREVIOUS_FIX_START_OTHER,PREVIOUS_FIX_TRIAL_SPAN,PREVIOUS_FIX_X,PREVIOUS_FIX_X_OTHER,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_OTHER,PREVIOUS_FIX_Y_RESOLUTION,PREVIOUS_SAC_AMPLITUDE,PREVIOUS_SAC_ANGLE,PREVIOUS_SAC_AVG_VELOCITY,PREVIOUS_SAC_BLINK_DURATION,PREVIOUS_SAC_BLINK_END,PREVIOUS_SAC_BLINK_START,PREVIOUS_SAC_CONTAINS_BLINK,PREVIOUS_SAC_DIRECTION,PREVIOUS_SAC_DURATION,PREVIOUS_SAC_END_INTEREST_AREAS,PREVIOUS_SAC_END_INTEREST_AREA_ID,PREVIOUS_SAC_END_INTEREST_AREA_INDEX,PREVIOUS_SAC_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_END_TIME,PREVIOUS_SAC_END_X,PREVIOUS_SAC_END_X_RESOLUTION,PREVIOUS_SAC_END_Y,PREVIOUS_SAC_END_Y_RESOLUTION,PREVIOUS_SAC_INDEX,PREVIOUS_SAC_INPUT_EVENTS,PREVIOUS_SAC_IS_RT_END,PREVIOUS_SAC_LABEL,PREVIOUS_SAC_MSG_COUNT,PREVIOUS_SAC_MSG_LIST_TEXT,PREVIOUS_SAC_MSG_LIST_TIME,PREVIOUS_SAC_MSG_TEXT_1,PREVIOUS_SAC_MSG_TIME_1,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_PEAK_VELOCITY,PREVIOUS_SAC_START_INTEREST_AREAS,PREVIOUS_SAC_START_INTEREST_AREA_ID,PREVIOUS_SAC_START_INTEREST_AREA_INDEX,PREVIOUS_SAC_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_START_TIME,PREVIOUS_SAC_START_X,PREVIOUS_SAC_START_X_RESOLUTION,PREVIOUS_SAC_START_Y,PREVIOUS_SAC_START_Y_RESOLUTION,TRIAL_FIXATION_TOTAL,TRIAL_LABEL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_END,VIDEO_FRAME_INDEX_START,VIDEO_NAME_END,VIDEO_NAME_START
anna,4,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,2950,NA,8,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2476 ms,0,[],[],NA,NA,NA,NA,NA,651700,NA,NA,NA,NA,NA,2476,NA,SPAN_NONE,76920,NA,4875,69960,NA,4090,anna.EDF,RIGHT,RECORDING_SESSION,TRUE,357970,NA,Full Trial Period,TRUE,351541,NA,NA,NA,NA,NA,7322,NONE,UP,"6,07",462,3464,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3004 ms,0,[],[],NA,NA,NA,NA,NA,643600,NA,NA,NA,3004,NA,SPAN_NONE,85350,NA,4755,46760,NA,3900,"5,66",7201,17152,NA,NA,NA,FALSE,UP,52,[ ],NA,NA,NA,3002,85090,4760,49010,3910,8,[],FALSE,Saccade: 2952 ms,0,[],[],NA,NA,NA,NA,NA,NA,44833,[ ],NA,NA,NA,2952,76660,4880,70580,4100,"-16,95",NONE,NA,"0,48",240,2464,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2226 ms,0,[],[],NA,NA,NA,NA,NA,656200,NA,NA,NA,2226,NA,SPAN_NONE,79150,NA,4865,70530,NA,4080,"0,47","138,72",4537,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,2474,77110,4870,69260,4080,7,[],FALSE,Saccade: 2466 ms,0,[],[],NA,NA,NA,NA,NA,NA,5146,[ ],NA,NA,NA,2466,78850,4880,70540,4090,14,Trial: 4,351541,NA,NA,NA,NA
anna,4,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,3464,NA,9,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3004 ms,0,[],[],NA,NA,NA,NA,NA,643600,NA,NA,NA,NA,NA,3004,NA,SPAN_NONE,85350,NA,4755,46760,NA,3900,anna.EDF,RIGHT,RECORDING_SESSION,TRUE,357970,NA,Full Trial Period,TRUE,351541,NA,NA,NA,NA,NA,-12051,NONE,DOWN,"8,31",446,3968,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3524 ms,0,[],[],NA,NA,NA,NA,NA,660600,NA,NA,NA,3524,NA,SPAN_NONE,64950,NA,4920,75550,NA,4145,"7,18",-12034,17644,NA,NA,NA,FALSE,DOWN,58,[ ],NA,NA,NA,3522,67450,4900,71200,4110,9,[],FALSE,Saccade: 3466 ms,0,[],[],NA,NA,NA,NA,NA,NA,46228,[ ],NA,NA,NA,3466,84960,4750,46400,3890,"-106,78",NONE,DOWN,"6,07",476,2950,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2476 ms,0,[],[],NA,NA,NA,NA,NA,651700,NA,NA,NA,2476,NA,SPAN_NONE,76920,NA,4875,69960,NA,4090,"5,66","72,01",17152,NA,NA,NA,FALSE,UP,52,[ ],NA,NA,NA,3002,85090,4760,49010,3910,8,[],FALSE,Saccade: 2952 ms,0,[],[],NA,NA,NA,NA,NA,NA,44833,[ ],NA,NA,NA,2952,76660,4880,70580,4100,14,Trial: 4,351541,NA,NA,NA,NA
anna,4,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,446,3968,NA,10,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3524 ms,0,[],[],NA,NA,NA,NA,NA,660600,NA,NA,NA,NA,NA,3524,NA,SPAN_NONE,64950,NA,4920,75550,NA,4145,anna.EDF,RIGHT,RECORDING_SESSION,TRUE,357970,NA,Full Trial Period,TRUE,351541,NA,NA,NA,NA,NA,6137,NONE,UP,"7,92",272,4300,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4030 ms,0,[],[],NA,NA,NA,NA,NA,655800,NA,NA,NA,4030,NA,SPAN_NONE,83310,NA,4755,47580,NA,3900,"7,51",6212,16865,NA,NA,NA,FALSE,UP,60,[ ],NA,NA,NA,4028,81920,4760,49640,3910,10,[],FALSE,Saccade: 3970 ms,0,[],[],NA,NA,NA,NA,NA,NA,39151,[ ],NA,NA,NA,3970,64880,4940,76470,4170,"59,49",NONE,UP,"8,31",462,3464,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3004 ms,0,[],[],NA,NA,NA,NA,NA,643600,NA,NA,NA,3004,NA,SPAN_NONE,85350,NA,4755,46760,NA,3900,"7,18","-120,34",17644,NA,NA,NA,FALSE,DOWN,58,[ ],NA,NA,NA,3522,67450,4900,71200,4110,9,[],FALSE,Saccade: 3466 ms,0,[],[],NA,NA,NA,NA,NA,NA,46228,[ ],NA,NA,NA,3466,84960,4750,46400,3890,14,Trial: 4,351541,NA,NA,NA,NA
anna,4,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,4300,NA,11,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4030 ms,0,[],[],NA,NA,NA,NA,NA,655800,NA,NA,NA,NA,NA,4030,NA,SPAN_NONE,83310,NA,4755,47580,NA,3900,anna.EDF,RIGHT,RECORDING_SESSION,TRUE,357970,NA,Full Trial Period,TRUE,351541,NA,NA,NA,NA,NA,6704,NONE,NA,"0,49",824,5146,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4324 ms,0,[],[],NA,NA,NA,NA,NA,652200,NA,NA,NA,4324,NA,SPAN_NONE,84220,NA,4745,45820,NA,3885,"0,87",388,4795,NA,NA,NA,FALSE,RIGHT,22,[ ],NA,NA,NA,4322,87800,4750,46860,3890,11,[],FALSE,Saccade: 4302 ms,0,[],[],NA,NA,NA,NA,NA,NA,8036,[ ],NA,NA,NA,4302,83660,4750,47090,3890,"-118,63",NONE,DOWN,"7,92",446,3968,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3524 ms,0,[],[],NA,NA,NA,NA,NA,660600,NA,NA,NA,3524,NA,SPAN_NONE,64950,NA,4920,75550,NA,4145,"7,51","62,12",16865,NA,NA,NA,FALSE,UP,60,[ ],NA,NA,NA,4028,81920,4760,49640,3910,10,[],FALSE,Saccade: 3970 ms,0,[],[],NA,NA,NA,NA,NA,NA,39151,[ ],NA,NA,NA,3970,64880,4940,76470,4170,14,Trial: 4,351541,NA,NA,NA,NA
anna,4,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,824,5146,NA,12,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4324 ms,0,[],[],NA,NA,NA,NA,NA,652200,NA,NA,NA,NA,NA,4324,NA,SPAN_NONE,84220,NA,4745,45820,NA,3885,anna.EDF,RIGHT,RECORDING_SESSION,TRUE,357970,NA,Full Trial Period,TRUE,351541,NA,NA,NA,NA,NA,-12146,NONE,DOWN,"7,76",722,5926,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5206 ms,1,[TRIAL OK],[5432],TRIAL OK,5432,NA,NA,NA,671700,NA,NA,NA,5206,NA,SPAN_NONE,64680,NA,4900,72260,NA,4100,"6,67",-12115,16965,NA,NA,NA,FALSE,DOWN,58,[ ],NA,NA,NA,5204,66340,4870,67330,4070,12,[],FALSE,Saccade: 5148 ms,0,[],[],NA,NA,NA,NA,NA,NA,40714,[ ],NA,NA,NA,5148,82920,4740,44640,3880,"-112,96",NONE,NA,"0,49",272,4300,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4030 ms,0,[],[],NA,NA,NA,NA,NA,655800,NA,NA,NA,4030,NA,SPAN_NONE,83310,NA,4755,47580,NA,3900,"0,87","3,88",4795,NA,NA,NA,FALSE,RIGHT,22,[ ],NA,NA,NA,4322,87800,4750,46860,3890,11,[],FALSE,Saccade: 4302 ms,0,[],[],NA,NA,NA,NA,NA,NA,8036,[ ],NA,NA,NA,4302,83660,4750,47090,3890,14,Trial: 4,351541,NA,NA,NA,NA
anna,4,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,5926,NA,13,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5206 ms,1,[TRIAL OK],[5432],TRIAL OK,5432,NA,NA,NA,671700,NA,NA,NA,NA,NA,5206,NA,SPAN_NONE,64680,NA,4900,72260,NA,4100,anna.EDF,RIGHT,RECORDING_SESSION,TRUE,357970,NA,Full Trial Period,TRUE,351541,NA,NA,NA,NA,NA,6493,NONE,UP,"7,78",444,6426,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5984 ms,0,[],[],NA,NA,NA,NA,NA,678600,NA,NA,NA,5984,NA,SPAN_NONE,80590,NA,4750,44120,NA,3885,"7,46",6381,18177,NA,NA,NA,FALSE,UP,56,[ ],NA,NA,NA,5982,79840,4750,46310,3890,13,[],FALSE,Saccade: 5928 ms,0,[],[],NA,NA,NA,NA,NA,NA,45970,[ ],NA,NA,NA,5928,63910,4920,73170,4130,"58,54",NONE,UP,"7,76",824,5146,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4324 ms,0,[],[],NA,NA,NA,NA,NA,652200,NA,NA,NA,4324,NA,SPAN_NONE,84220,NA,4745,45820,NA,3885,"6,67","-121,15",16965,NA,NA,NA,FALSE,DOWN,58,[ ],NA,NA,NA,5204,66340,4870,67330,4070,12,[],FALSE,Saccade: 5148 ms,0,[],[],NA,NA,NA,NA,NA,NA,40714,[ ],NA,NA,NA,5148,82920,4740,44640,3880,14,Trial: 4,351541,NA,NA,NA,NA
anna,4,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,444,6426,NA,14,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5984 ms,0,[],[],NA,NA,NA,NA,NA,678600,NA,NA,NA,NA,NA,5984,NA,SPAN_NONE,80590,NA,4750,44120,NA,3885,anna.EDF,RIGHT,RECORDING_SESSION,TRUE,357970,NA,Full Trial Period,TRUE,351541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-115,07",NONE,DOWN,"7,78",722,5926,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5206 ms,1,[TRIAL OK],[5432],TRIAL OK,5432,NA,NA,NA,671700,NA,NA,NA,5206,NA,SPAN_NONE,64680,NA,4900,72260,NA,4100,"7,46","63,81",18177,NA,NA,NA,FALSE,UP,56,[ ],NA,NA,NA,5982,79840,4750,46310,3890,13,[],FALSE,Saccade: 5928 ms,0,[],[],NA,NA,NA,NA,NA,NA,45970,[ ],NA,NA,NA,5928,63910,4920,73170,4130,14,Trial: 4,351541,NA,NA,NA,NA
anna,5,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,370,NA,1,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4 ms,2,"[SYNCTIME 322312, stimuli\f_pl_o1_dir_-o.avi]","[116, 116]",SYNCTIME 322312,116,NA,NA,NA,689400,NA,NA,NA,NA,NA,4,NA,SPAN_NONE,78800,NA,4790,54430,NA,3950,anna.EDF,RIGHT,RECORDING_SESSION,TRUE,366520,NA,Full Trial Period,TRUE,360085,NA,NA,NA,NA,NA,181,NONE,RIGHT,"4,25",140,540,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 402 ms,0,[],[],NA,NA,NA,NA,NA,713000,NA,NA,NA,402,NA,SPAN_NONE,99190,NA,4800,53900,NA,3950,"4,50",239,14861,NA,NA,NA,FALSE,RIGHT,30,[ ],NA,NA,NA,400,99790,4800,53440,3950,1,[],FALSE,Saccade: 372 ms,0,[],[],NA,NA,NA,NA,NA,NA,28370,[ ],NA,NA,NA,372,78250,4790,54180,3950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,Trial: 5,360085,NA,NA,NA,NA
anna,5,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,540,NA,2,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 402 ms,0,[],[],NA,NA,NA,NA,NA,713000,NA,NA,NA,NA,NA,402,NA,SPAN_NONE,99190,NA,4800,53900,NA,3950,anna.EDF,RIGHT,RECORDING_SESSION,TRUE,366520,NA,Full Trial Period,TRUE,360085,NA,NA,NA,NA,NA,16204,NONE,LEFT,"3,16",246,814,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 570 ms,0,[],[],NA,NA,NA,NA,NA,707300,NA,NA,NA,570,NA,SPAN_NONE,84800,NA,4765,50070,NA,3905,"3,59",15262,12463,NA,NA,NA,FALSE,LEFT,28,[ ],NA,NA,NA,568,84120,4760,48340,3900,2,[],FALSE,Saccade: 542 ms,0,[],[],NA,NA,NA,NA,NA,NA,23712,[ ],NA,NA,NA,542,99340,4800,54820,3960,"-178,19",NONE,LEFT,"4,25",368,370,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4 ms,2,"[SYNCTIME 322312, stimuli\f_pl_o1_dir_-o.avi]","[116, 116]",SYNCTIME 322312,116,NA,NA,NA,689400,NA,NA,NA,4,NA,SPAN_NONE,78800,NA,4790,54430,NA,3950,"4,50","2,39",14861,NA,NA,NA,FALSE,RIGHT,30,[ ],NA,NA,NA,400,99790,4800,53440,3950,1,[],FALSE,Saccade: 372 ms,0,[],[],NA,NA,NA,NA,NA,NA,28370,[ ],NA,NA,NA,372,78250,4790,54180,3950,15,Trial: 5,360085,NA,NA,NA,NA
anna,5,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,814,NA,3,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 570 ms,0,[],[],NA,NA,NA,NA,NA,707300,NA,NA,NA,NA,NA,570,NA,SPAN_NONE,84800,NA,4765,50070,NA,3905,anna.EDF,RIGHT,RECORDING_SESSION,TRUE,366520,NA,Full Trial Period,TRUE,360085,NA,NA,NA,NA,NA,-9021,AFTER,DOWN,"2,24",186,1042,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 858 ms,0,[],[],NA,NA,NA,NA,NA,719400,NA,NA,NA,858,NA,SPAN_NONE,84760,NA,4805,58920,NA,3980,"1,93",-8535,10152,NA,NA,NA,FALSE,DOWN,42,[ ],NA,NA,NA,856,84620,4800,57610,3970,3,[],FALSE,Saccade: 816 ms,0,[],[],NA,NA,NA,NA,NA,NA,21849,[ ],NA,NA,NA,816,83870,4770,50020,3910,"-17,96",NONE,RIGHT,"3,16",140,540,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 402 ms,0,[],[],NA,NA,NA,NA,NA,713000,NA,NA,NA,402,NA,SPAN_NONE,99190,NA,4800,53900,NA,3950,"3,59","152,62",12463,NA,NA,NA,FALSE,LEFT,28,[ ],NA,NA,NA,568,84120,4760,48340,3900,2,[],FALSE,Saccade: 542 ms,0,[],[],NA,NA,NA,NA,NA,NA,23712,[ ],NA,NA,NA,542,99340,4800,54820,3960,15,Trial: 5,360085,NA,NA,NA,NA
