RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_SAC_ADJUSTED,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_BLINK_DURATION,CURRENT_SAC_BLINK_END,CURRENT_SAC_BLINK_START,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_END_INTEREST_AREAS,CURRENT_SAC_END_INTEREST_AREA_DATA,CURRENT_SAC_END_INTEREST_AREA_ID,CURRENT_SAC_END_INTEREST_AREA_INDEX,CURRENT_SAC_END_INTEREST_AREA_LABEL,CURRENT_SAC_END_INTEREST_AREA_X_OFFSET,CURRENT_SAC_END_INTEREST_AREA_Y_OFFSET,CURRENT_SAC_END_TIME,CURRENT_SAC_END_X,CURRENT_SAC_END_X_RESOLUTION,CURRENT_SAC_END_Y,CURRENT_SAC_END_Y_RESOLUTION,CURRENT_SAC_INDEX,CURRENT_SAC_INPUT_EVENTS,CURRENT_SAC_IS_RT_END,CURRENT_SAC_LABEL,CURRENT_SAC_MSG_COUNT,CURRENT_SAC_MSG_LIST_TEXT,CURRENT_SAC_MSG_LIST_TIME,CURRENT_SAC_MSG_TEXT_1,CURRENT_SAC_MSG_TIME_1,CURRENT_SAC_NEAREST_END_INTEREST_AREA,CURRENT_SAC_NEAREST_END_INTEREST_AREA_DISTANCE,CURRENT_SAC_NEAREST_END_INTEREST_AREA_LABEL,CURRENT_SAC_NEAREST_START_INTEREST_AREA,CURRENT_SAC_NEAREST_START_INTEREST_AREA_DISTANCE,CURRENT_SAC_NEAREST_START_INTEREST_AREA_LABEL,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_PEAK_VELOCITY_TIME,CURRENT_SAC_START_INTEREST_AREAS,CURRENT_SAC_START_INTEREST_AREA_DATA,CURRENT_SAC_START_INTEREST_AREA_ID,CURRENT_SAC_START_INTEREST_AREA_INDEX,CURRENT_SAC_START_INTEREST_AREA_LABEL,CURRENT_SAC_START_INTEREST_AREA_X_OFFSET,CURRENT_SAC_START_INTEREST_AREA_Y_OFFSET,CURRENT_SAC_START_TIME,CURRENT_SAC_START_X,CURRENT_SAC_START_X_RESOLUTION,CURRENT_SAC_START_Y,CURRENT_SAC_START_Y_RESOLUTION,DATA_FILE,EYE_USED,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,NEXT_FIX_BLINK_AROUND,NEXT_FIX_DURATION,NEXT_FIX_END,NEXT_FIX_INDEX,NEXT_FIX_INPUT_EVENTS,NEXT_FIX_INTEREST_AREAS,NEXT_FIX_INTEREST_AREA_DWELL_TIME,NEXT_FIX_INTEREST_AREA_FIX_COUNT,NEXT_FIX_INTEREST_AREA_ID,NEXT_FIX_INTEREST_AREA_INDEX,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_IS_RT_END,NEXT_FIX_LABEL,NEXT_FIX_MSG_COUNT,NEXT_FIX_MSG_LIST_TEXT,NEXT_FIX_MSG_LIST_TIME,NEXT_FIX_MSG_TEXT_1,NEXT_FIX_MSG_TIME_1,NEXT_FIX_NEAREST_INTEREST_AREA,NEXT_FIX_NEAREST_INTEREST_AREA_LABEL,NEXT_FIX_PUPIL,NEXT_FIX_RUN_DWELL_TIME,NEXT_FIX_RUN_INDEX,NEXT_FIX_RUN_SIZE,NEXT_FIX_START,NEXT_FIX_TRIAL_SPAN,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_BLINK_DURATION,NEXT_SAC_BLINK_END,NEXT_SAC_BLINK_START,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_INTEREST_AREAS,NEXT_SAC_END_INTEREST_AREA_ID,NEXT_SAC_END_INTEREST_AREA_INDEX,NEXT_SAC_END_INTEREST_AREA_LABEL,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_X_RESOLUTION,NEXT_SAC_END_Y,NEXT_SAC_END_Y_RESOLUTION,NEXT_SAC_INDEX,NEXT_SAC_INPUT_EVENTS,NEXT_SAC_IS_RT_END,NEXT_SAC_LABEL,NEXT_SAC_MSG_COUNT,NEXT_SAC_MSG_LIST_TEXT,NEXT_SAC_MSG_LIST_TIME,NEXT_SAC_MSG_TEXT_1,NEXT_SAC_MSG_TIME_1,NEXT_SAC_NEAREST_END_INTEREST_AREA,NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL,NEXT_SAC_NEAREST_START_INTEREST_AREA,NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_PEAK_VELOCITY_TIME,NEXT_SAC_START_INTEREST_AREAS,NEXT_SAC_START_INTEREST_AREA_ID,NEXT_SAC_START_INTEREST_AREA_INDEX,NEXT_SAC_START_INTEREST_AREA_LABEL,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_X_RESOLUTION,NEXT_SAC_START_Y,NEXT_SAC_START_Y_RESOLUTION,PREVIOUS_FIX_BLINK_AROUND,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_END,PREVIOUS_FIX_INDEX,PREVIOUS_FIX_INPUT_EVENTS,PREVIOUS_FIX_INTEREST_AREAS,PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME,PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT,PREVIOUS_FIX_INTEREST_AREA_ID,PREVIOUS_FIX_INTEREST_AREA_INDEX,PREVIOUS_FIX_INTEREST_AREA_RUN_ID,PREVIOUS_FIX_IS_RT_END,PREVIOUS_FIX_LABEL,PREVIOUS_FIX_MSG_COUNT,PREVIOUS_FIX_MSG_LIST_TEXT,PREVIOUS_FIX_MSG_LIST_TIME,PREVIOUS_FIX_MSG_TEXT_1,PREVIOUS_FIX_MSG_TIME_1,PREVIOUS_FIX_NEAREST_INTEREST_AREA,PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL,PREVIOUS_FIX_PUPIL,PREVIOUS_FIX_RUN_DWELL_TIME,PREVIOUS_FIX_RUN_INDEX,PREVIOUS_FIX_RUN_SIZE,PREVIOUS_FIX_START,PREVIOUS_FIX_TRIAL_SPAN,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION,PREVIOUS_SAC_AMPLITUDE,PREVIOUS_SAC_ANGLE,PREVIOUS_SAC_AVG_VELOCITY,PREVIOUS_SAC_BLINK_DURATION,PREVIOUS_SAC_BLINK_END,PREVIOUS_SAC_BLINK_START,PREVIOUS_SAC_CONTAINS_BLINK,PREVIOUS_SAC_DIRECTION,PREVIOUS_SAC_DURATION,PREVIOUS_SAC_END_INTEREST_AREAS,PREVIOUS_SAC_END_INTEREST_AREA_ID,PREVIOUS_SAC_END_INTEREST_AREA_INDEX,PREVIOUS_SAC_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_END_TIME,PREVIOUS_SAC_END_X,PREVIOUS_SAC_END_X_RESOLUTION,PREVIOUS_SAC_END_Y,PREVIOUS_SAC_END_Y_RESOLUTION,PREVIOUS_SAC_INDEX,PREVIOUS_SAC_INPUT_EVENTS,PREVIOUS_SAC_IS_RT_END,PREVIOUS_SAC_LABEL,PREVIOUS_SAC_MSG_COUNT,PREVIOUS_SAC_MSG_LIST_TEXT,PREVIOUS_SAC_MSG_LIST_TIME,PREVIOUS_SAC_MSG_TEXT_1,PREVIOUS_SAC_MSG_TIME_1,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_PEAK_VELOCITY,PREVIOUS_SAC_PEAK_VELOCITY_TIME,PREVIOUS_SAC_START_INTEREST_AREAS,PREVIOUS_SAC_START_INTEREST_AREA_ID,PREVIOUS_SAC_START_INTEREST_AREA_INDEX,PREVIOUS_SAC_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_START_TIME,PREVIOUS_SAC_START_X,PREVIOUS_SAC_START_X_RESOLUTION,PREVIOUS_SAC_START_Y,PREVIOUS_SAC_START_Y_RESOLUTION,TRIAL_LABEL,TRIAL_SACCADE_TOTAL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_END,VIDEO_FRAME_INDEX_START,VIDEO_NAME_END,VIDEO_NAME_START
Clement,8,FALSE,1.79,9477,8096,NA,NA,NA,FALSE,UP,22,[ ],NA,NA,NA,NA,NA,NA,3110,84080,4820,61100,4000,7,[],FALSE,Saccade: 3090 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,10638,19739522,[ ],NA,NA,NA,NA,NA,NA,3090,84800,4860,68300,4070,Clement.EDF,LEFT,TRUE,19742811,NA,Full Trial Period,TRUE,19736422,NONE,300,3410,8,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3112 ms,0,[],[],NA,NA,NA,NA,676100,NA,NA,NA,3112,SPAN_NONE,86420,4795,51010,3955,"1,64",9713,7198,NA,NA,NA,FALSE,UP,22,[ ],NA,NA,NA,3432,85930,4740,43550,3870,8,[],FALSE,Saccade: 3412 ms,0,[],[],NA,NA,NA,NA,NA,NA,11629,19739844,[ ],NA,NA,NA,3412,86900,4770,49890,3910,NONE,144,3088,7,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2946 ms,0,[],[],NA,NA,NA,NA,688700,NA,NA,NA,2946,SPAN_NONE,84690,4865,68680,4075,"0,39",-17457,3588,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,2944,84560,4870,68950,4080,6,[],FALSE,Saccade: 2936 ms,0,[],[],NA,NA,NA,NA,NA,NA,4098,19739362,[ ],NA,NA,NA,2936,86440,4860,68800,4080,Trial: 8,12,19736422,NA,NA,NA,NA
Clement,8,FALSE,1.64,9713,7198,NA,NA,NA,FALSE,UP,22,[ ],NA,NA,NA,NA,NA,NA,3432,85930,4740,43550,3870,8,[],FALSE,Saccade: 3412 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,11629,19739844,[ ],NA,NA,NA,NA,NA,NA,3412,86900,4770,49890,3910,Clement.EDF,LEFT,TRUE,19742811,NA,Full Trial Period,TRUE,19736422,NONE,492,3924,9,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3434 ms,0,[],[],NA,NA,NA,NA,689800,NA,NA,NA,3434,SPAN_NONE,86500,4740,44790,3875,"6,73",-8973,15331,NA,NA,NA,FALSE,DOWN,44,[ ],NA,NA,NA,3968,86260,4880,71670,4110,9,[],FALSE,Saccade: 3926 ms,0,[],[],NA,NA,NA,NA,NA,NA,27565,19740366,[ ],NA,NA,NA,3926,86110,4750,44800,3880,NONE,300,3410,8,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3112 ms,0,[],[],NA,NA,NA,NA,676100,NA,NA,NA,3112,SPAN_NONE,86420,4795,51010,3955,"1,79",9477,8096,NA,NA,NA,FALSE,UP,22,[ ],NA,NA,NA,3110,84080,4820,61100,4000,7,[],FALSE,Saccade: 3090 ms,0,[],[],NA,NA,NA,NA,NA,NA,10638,19739522,[ ],NA,NA,NA,3090,84800,4860,68300,4070,Trial: 8,12,19736422,NA,NA,NA,NA
Clement,8,FALSE,6.73,-8973,15331,NA,NA,NA,FALSE,DOWN,44,[ ],NA,NA,NA,NA,NA,NA,3968,86260,4880,71670,4110,9,[],FALSE,Saccade: 3926 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,27565,19740366,[ ],NA,NA,NA,NA,NA,NA,3926,86110,4750,44800,3880,Clement.EDF,LEFT,TRUE,19742811,NA,Full Trial Period,TRUE,19736422,NONE,198,4166,10,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3970 ms,0,[],[],NA,NA,NA,NA,722600,NA,NA,NA,3970,SPAN_NONE,86380,4875,70620,4095,"2,41",8611,7351,NA,NA,NA,FALSE,UP,32,[ ],NA,NA,NA,4198,87170,4820,60250,4000,10,[],FALSE,Saccade: 4168 ms,0,[],[],NA,NA,NA,NA,NA,NA,10410,19740602,[ ],NA,NA,NA,4168,86380,4870,69960,4090,NONE,492,3924,9,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3434 ms,0,[],[],NA,NA,NA,NA,689800,NA,NA,NA,3434,SPAN_NONE,86500,4740,44790,3875,"1,64",9713,7198,NA,NA,NA,FALSE,UP,22,[ ],NA,NA,NA,3432,85930,4740,43550,3870,8,[],FALSE,Saccade: 3412 ms,0,[],[],NA,NA,NA,NA,NA,NA,11629,19739844,[ ],NA,NA,NA,3412,86900,4770,49890,3910,Trial: 8,12,19736422,NA,NA,NA,NA
Clement,8,FALSE,2.41,8611,7351,NA,NA,NA,FALSE,UP,32,[ ],NA,NA,NA,NA,NA,NA,4198,87170,4820,60250,4000,10,[],FALSE,Saccade: 4168 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,10410,19740602,[ ],NA,NA,NA,NA,NA,NA,4168,86380,4870,69960,4090,Clement.EDF,LEFT,TRUE,19742811,NA,Full Trial Period,TRUE,19736422,NONE,118,4316,11,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4200 ms,0,[],[],NA,NA,NA,NA,736600,NA,NA,NA,4200,SPAN_NONE,87500,4820,60750,3995,"4,45",9570,12377,NA,NA,NA,FALSE,UP,36,[ ],NA,NA,NA,4352,85670,4740,43230,3870,11,[],FALSE,Saccade: 4318 ms,0,[],[],NA,NA,NA,NA,NA,NA,26692,19740754,[ ],NA,NA,NA,4318,87780,4820,60640,4000,NONE,198,4166,10,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3970 ms,0,[],[],NA,NA,NA,NA,722600,NA,NA,NA,3970,SPAN_NONE,86380,4875,70620,4095,"6,73",-8973,15331,NA,NA,NA,FALSE,DOWN,44,[ ],NA,NA,NA,3968,86260,4880,71670,4110,9,[],FALSE,Saccade: 3926 ms,0,[],[],NA,NA,NA,NA,NA,NA,27565,19740366,[ ],NA,NA,NA,3926,86110,4750,44800,3880,Trial: 8,12,19736422,NA,NA,NA,NA
Clement,8,FALSE,4.45,9570,12377,NA,NA,NA,FALSE,UP,36,[ ],NA,NA,NA,NA,NA,NA,4352,85670,4740,43230,3870,11,[],FALSE,Saccade: 4318 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,26692,19740754,[ ],NA,NA,NA,NA,NA,NA,4318,87780,4820,60640,4000,Clement.EDF,LEFT,TRUE,19742811,NA,Full Trial Period,TRUE,19736422,NONE,858,5210,12,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4354 ms,0,[],[],NA,NA,NA,NA,732800,NA,NA,NA,4354,SPAN_NONE,85820,4740,44420,3870,"0,17",15359,3147,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5216,84650,4740,42960,3870,12,[],FALSE,Saccade: 5212 ms,0,[],[],NA,NA,NA,NA,NA,NA,3301,19741636,[ ],NA,NA,NA,5212,85390,4740,43260,3870,NONE,118,4316,11,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4200 ms,0,[],[],NA,NA,NA,NA,736600,NA,NA,NA,4200,SPAN_NONE,87500,4820,60750,3995,"2,41",8611,7351,NA,NA,NA,FALSE,UP,32,[ ],NA,NA,NA,4198,87170,4820,60250,4000,10,[],FALSE,Saccade: 4168 ms,0,[],[],NA,NA,NA,NA,NA,NA,10410,19740602,[ ],NA,NA,NA,4168,86380,4870,69960,4090,Trial: 8,12,19736422,NA,NA,NA,NA
Clement,8,FALSE,0.17,15359,3147,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,NA,NA,NA,5216,84650,4740,42960,3870,12,[],FALSE,Saccade: 5212 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,3301,19741636,[ ],NA,NA,NA,NA,NA,NA,5212,85390,4740,43260,3870,Clement.EDF,LEFT,TRUE,19742811,NA,Full Trial Period,TRUE,19736422,NONE,1170,6386,13,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5218 ms,1,[TRIAL OK],[5392],TRIAL OK,5392,NA,NA,726600,NA,NA,NA,5218,SPAN_NONE,86180,4735,40240,3860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,858,5210,12,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4354 ms,0,[],[],NA,NA,NA,NA,732800,NA,NA,NA,4354,SPAN_NONE,85820,4740,44420,3870,"4,45",9570,12377,NA,NA,NA,FALSE,UP,36,[ ],NA,NA,NA,4352,85670,4740,43230,3870,11,[],FALSE,Saccade: 4318 ms,0,[],[],NA,NA,NA,NA,NA,NA,26692,19740754,[ ],NA,NA,NA,4318,87780,4820,60640,4000,Trial: 8,12,19736422,NA,NA,NA,NA
davo,1,FALSE,2.17,-102,8766,NA,NA,NA,FALSE,RIGHT,24,[ ],NA,NA,NA,NA,NA,NA,180,103630,4770,44990,3890,1,[],FALSE,Saccade: 158 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,15073,11450699,[ ],NA,NA,NA,NA,NA,NA,158,93320,4750,44840,3880,davo.EDF,RIGHT,TRUE,11457022,NA,Full Trial Period,TRUE,11450529,NONE,264,444,2,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 182 ms,0,[],[],NA,NA,NA,NA,719200,NA,NA,NA,182,SPAN_NONE,102740,4770,44810,3890,"7,92",-17688,16649,NA,NA,NA,FALSE,LEFT,48,[ ],NA,NA,NA,492,64890,4780,46970,3900,2,[],FALSE,Saccade: 446 ms,0,[],[],NA,NA,NA,NA,NA,NA,29153,11450997,[ ],NA,NA,NA,446,102640,4770,45290,3890,NONE,154,156,1,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4 ms,2,"[SYNCTIME 79460, stimuli\m_pl_o1_div_-o.avi]","[113, 113]",SYNCTIME 79460,113,NA,NA,721400,NA,NA,NA,4,SPAN_NONE,93570,4750,44560,3880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trial: 1,10,11450529,NA,NA,NA,NA
davo,1,FALSE,7.92,-17688,16649,NA,NA,NA,FALSE,LEFT,48,[ ],NA,NA,NA,NA,NA,NA,492,64890,4780,46970,3900,2,[],FALSE,Saccade: 446 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,29153,11450997,[ ],NA,NA,NA,NA,NA,NA,446,102640,4770,45290,3890,davo.EDF,RIGHT,TRUE,11457022,NA,Full Trial Period,TRUE,11450529,NONE,136,628,3,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 494 ms,0,[],[],NA,NA,NA,NA,722600,NA,NA,NA,494,SPAN_NONE,65540,4780,46730,3900,"4,23",1850,13205,NA,NA,NA,FALSE,RIGHT,32,[ ],NA,NA,NA,660,84700,4730,41930,3860,3,[],FALSE,Saccade: 630 ms,0,[],[],NA,NA,NA,NA,NA,NA,23620,11451175,[ ],NA,NA,NA,630,65620,4780,47140,3900,NONE,264,444,2,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 182 ms,0,[],[],NA,NA,NA,NA,719200,NA,NA,NA,182,SPAN_NONE,102740,4770,44810,3890,"2,17",-102,8766,NA,NA,NA,FALSE,RIGHT,24,[ ],NA,NA,NA,180,103630,4770,44990,3890,1,[],FALSE,Saccade: 158 ms,0,[],[],NA,NA,NA,NA,NA,NA,15073,11450699,[ ],NA,NA,NA,158,93320,4750,44840,3880,Trial: 1,10,11450529,NA,NA,NA,NA
davo,1,FALSE,4.23,1850,13205,NA,NA,NA,FALSE,RIGHT,32,[ ],NA,NA,NA,NA,NA,NA,660,84700,4730,41930,3860,3,[],FALSE,Saccade: 630 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,23620,11451175,[ ],NA,NA,NA,NA,NA,NA,630,65620,4780,47140,3900,davo.EDF,RIGHT,TRUE,11457022,NA,Full Trial Period,TRUE,11450529,NONE,1902,2562,4,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 662 ms,0,[],[],NA,NA,NA,NA,714100,NA,NA,NA,662,SPAN_NONE,83020,4730,41070,3855,"5,79",-11658,12720,NA,NA,NA,FALSE,DOWN,46,[ ],NA,NA,NA,2608,70980,4830,60880,4000,4,[],FALSE,Saccade: 2564 ms,0,[],[],NA,NA,NA,NA,NA,NA,20124,11453115,[ ],NA,NA,NA,2564,83360,4730,40560,3850,NONE,136,628,3,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 494 ms,0,[],[],NA,NA,NA,NA,722600,NA,NA,NA,494,SPAN_NONE,65540,4780,46730,3900,"7,92",-17688,16649,NA,NA,NA,FALSE,LEFT,48,[ ],NA,NA,NA,492,64890,4780,46970,3900,2,[],FALSE,Saccade: 446 ms,0,[],[],NA,NA,NA,NA,NA,NA,29153,11450997,[ ],NA,NA,NA,446,102640,4770,45290,3890,Trial: 1,10,11450529,NA,NA,NA,NA
davo,1,FALSE,5.79,-11658,12720,NA,NA,NA,FALSE,DOWN,46,[ ],NA,NA,NA,NA,NA,NA,2608,70980,4830,60880,4000,4,[],FALSE,Saccade: 2564 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,20124,11453115,[ ],NA,NA,NA,NA,NA,NA,2564,83360,4730,40560,3850,davo.EDF,RIGHT,TRUE,11457022,NA,Full Trial Period,TRUE,11450529,NONE,326,2934,5,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2610 ms,0,[],[],NA,NA,NA,NA,738400,NA,NA,NA,2610,SPAN_NONE,70530,4830,60590,4000,"0,47",17698,4281,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,2944,68250,4830,60670,4000,5,[],FALSE,Saccade: 2936 ms,0,[],[],NA,NA,NA,NA,NA,NA,4887,11453469,[ ],NA,NA,NA,2936,70540,4830,60770,4000,NONE,1902,2562,4,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 662 ms,0,[],[],NA,NA,NA,NA,714100,NA,NA,NA,662,SPAN_NONE,83020,4730,41070,3855,"4,23",1850,13205,NA,NA,NA,FALSE,RIGHT,32,[ ],NA,NA,NA,660,84700,4730,41930,3860,3,[],FALSE,Saccade: 630 ms,0,[],[],NA,NA,NA,NA,NA,NA,23620,11451175,[ ],NA,NA,NA,630,65620,4780,47140,3900,Trial: 1,10,11450529,NA,NA,NA,NA
davo,1,FALSE,0.47,17698,4281,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,NA,NA,NA,2944,68250,4830,60670,4000,5,[],FALSE,Saccade: 2936 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,4887,11453469,[ ],NA,NA,NA,NA,NA,NA,2936,70540,4830,60770,4000,davo.EDF,RIGHT,TRUE,11457022,NA,Full Trial Period,TRUE,11450529,NONE,520,3464,6,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2946 ms,0,[],[],NA,NA,NA,NA,736900,NA,NA,NA,2946,SPAN_NONE,68810,4830,61070,4005,"6,24",5643,14138,NA,NA,NA,FALSE,UP,44,[ ],NA,NA,NA,3508,85360,4730,40680,3850,6,[],FALSE,Saccade: 3466 ms,0,[],[],NA,NA,NA,NA,NA,NA,26121,11454009,[ ],NA,NA,NA,3466,68880,4830,61100,4010,NONE,326,2934,5,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2610 ms,0,[],[],NA,NA,NA,NA,738400,NA,NA,NA,2610,SPAN_NONE,70530,4830,60590,4000,"5,79",-11658,12720,NA,NA,NA,FALSE,DOWN,46,[ ],NA,NA,NA,2608,70980,4830,60880,4000,4,[],FALSE,Saccade: 2564 ms,0,[],[],NA,NA,NA,NA,NA,NA,20124,11453115,[ ],NA,NA,NA,2564,83360,4730,40560,3850,Trial: 1,10,11450529,NA,NA,NA,NA
davo,1,FALSE,6.24,5643,14138,NA,NA,NA,FALSE,UP,44,[ ],NA,NA,NA,NA,NA,NA,3508,85360,4730,40680,3850,6,[],FALSE,Saccade: 3466 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,26121,11454009,[ ],NA,NA,NA,NA,NA,NA,3466,68880,4830,61100,4010,davo.EDF,RIGHT,TRUE,11457022,NA,Full Trial Period,TRUE,11450529,AFTER,1676,5184,7,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3510 ms,0,[],[],NA,NA,NA,NA,718600,NA,NA,NA,3510,SPAN_NONE,83630,4730,40680,3850,"5,29",-11299,48791,50,5268,5220,TRUE,DOWN,128,[ ],NA,NA,NA,5312,73360,4820,59640,3990,7,[],FALSE,Saccade: 5186 ms,0,[],[],NA,NA,NA,NA,NA,NA,170562,11455737,[ ],NA,NA,NA,5186,83220,4730,40560,3850,NONE,520,3464,6,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2946 ms,0,[],[],NA,NA,NA,NA,736900,NA,NA,NA,2946,SPAN_NONE,68810,4830,61070,4005,"0,47",17698,4281,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,2944,68250,4830,60670,4000,5,[],FALSE,Saccade: 2936 ms,0,[],[],NA,NA,NA,NA,NA,NA,4887,11453469,[ ],NA,NA,NA,2936,70540,4830,60770,4000,Trial: 1,10,11450529,NA,NA,NA,NA
davo,1,FALSE,5.29,-11299,48791,50,5268,5220,TRUE,DOWN,128,[ ],NA,NA,NA,NA,NA,NA,5312,73360,4820,59640,3990,7,[],FALSE,Saccade: 5186 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,170562,11455737,[ ],NA,NA,NA,NA,NA,NA,5186,83220,4730,40560,3850,davo.EDF,RIGHT,TRUE,11457022,NA,Full Trial Period,TRUE,11450529,BEFORE,110,5422,8,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5314 ms,0,[],[],NA,NA,NA,NA,743400,NA,NA,NA,5314,SPAN_NONE,73540,4815,57770,3980,"1,40",-13289,6886,NA,NA,NA,FALSE,DOWN,20,[ ],NA,NA,NA,5442,69100,4830,61280,4010,8,[],FALSE,Saccade: 5424 ms,0,[],[],NA,NA,NA,NA,NA,NA,10067,11455963,[ ],NA,NA,NA,5424,73690,4810,57190,3970,AFTER,1676,5184,7,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3510 ms,0,[],[],NA,NA,NA,NA,718600,NA,NA,NA,3510,SPAN_NONE,83630,4730,40680,3850,"6,24",5643,14138,NA,NA,NA,FALSE,UP,44,[ ],NA,NA,NA,3508,85360,4730,40680,3850,6,[],FALSE,Saccade: 3466 ms,0,[],[],NA,NA,NA,NA,NA,NA,26121,11454009,[ ],NA,NA,NA,3466,68880,4830,61100,4010,Trial: 1,10,11450529,NA,NA,NA,NA
